age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
44,services,married,secondary,no,-254,no,no,unknown,20,jun,25,1,-1,0,unknown
51,admin.,married,secondary,no,0,no,no,telephone,20,nov,96,5,-1,0,unknown
24,blue-collar,married,primary,no,-247,yes,no,cellular,7,may,203,1,-1,0,unknown
31,technician,married,secondary,no,3322,yes,no,cellular,14,aug,421,2,-1,0,unknown
53,management,divorced,tertiary,no,195,yes,no,unknown,29,may,217,1,-1,0,unknown
72,retired,married,primary,no,2600,no,no,cellular,3,feb,443,2,82,3,success
29,management,single,tertiary,no,2344,yes,no,cellular,9,mar,265,2,-1,0,unknown
33,services,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,-1,0,unknown
58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown
44,technician,single,secondary,no,2403,yes,no,unknown,30,may,158,1,-1,0,unknown
39,blue-collar,married,primary,no,50,no,no,cellular,16,jul,147,2,-1,0,unknown
47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown
40,housemaid,divorced,secondary,no,1194,yes,no,cellular,20,nov,99,2,-1,0,unknown
52,management,married,tertiary,no,6,no,no,telephone,19,oct,57,1,-1,0,unknown
32,blue-collar,married,primary,no,1518,yes,no,telephone,6,feb,35,3,-1,0,unknown
28,admin.,married,tertiary,no,654,no,no,cellular,28,jan,198,1,-1,0,unknown
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown
34,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,2,153,1,failure
30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown
48,management,married,primary,no,606,no,no,cellular,7,sep,589,3,186,6,failure
35,management,single,tertiary,no,474,yes,yes,cellular,29,jan,372,1,-1,0,unknown
39,technician,single,secondary,no,283,yes,no,cellular,11,may,369,2,350,1,failure
29,admin.,married,secondary,no,792,yes,no,cellular,14,may,374,2,-1,0,unknown
32,management,married,tertiary,no,3154,no,no,cellular,3,jun,126,1,44,4,failure
41,services,married,secondary,no,33,yes,yes,unknown,27,may,82,1,-1,0,unknown
31,blue-collar,married,primary,no,951,yes,no,cellular,13,may,206,1,-1,0,unknown
32,technician,single,tertiary,no,1038,no,no,cellular,14,aug,128,4,-1,0,unknown
34,management,single,tertiary,no,681,no,no,cellular,6,aug,637,2,-1,0,unknown
46,technician,married,secondary,no,1740,yes,no,cellular,11,may,333,1,-1,0,unknown
40,services,married,secondary,no,574,yes,no,unknown,15,may,68,3,-1,0,unknown
30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown
30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,188,2,-1,0,unknown
51,housemaid,married,primary,no,2499,no,no,unknown,12,jun,309,5,-1,0,unknown
45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure
34,blue-collar,married,unknown,no,553,yes,no,unknown,4,jun,729,2,-1,0,unknown
55,housemaid,married,primary,no,0,no,no,cellular,18,aug,984,2,-1,0,unknown
29,services,married,secondary,no,19,yes,no,cellular,29,jul,327,6,-1,0,unknown
54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown
38,blue-collar,divorced,secondary,no,614,yes,no,cellular,16,apr,314,2,331,1,failure
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success
33,unemployed,single,unknown,no,170,yes,no,unknown,3,jun,327,1,-1,0,unknown
46,services,married,secondary,no,250,no,no,cellular,18,aug,166,6,-1,0,unknown
34,management,married,tertiary,no,937,no,no,cellular,23,sep,405,1,391,3,failure
55,blue-collar,single,primary,no,1187,yes,no,cellular,17,apr,113,1,319,2,failure
42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure
30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown
62,unemployed,married,secondary,no,1625,no,no,telephone,23,apr,155,1,-1,0,unknown
30,management,single,secondary,no,0,no,no,cellular,11,aug,101,5,-1,0,unknown
33,blue-collar,married,unknown,no,695,yes,yes,cellular,21,nov,148,1,-1,0,unknown
26,services,married,secondary,no,2063,yes,yes,cellular,10,jul,221,1,-1,0,unknown
35,management,married,tertiary,no,416,no,no,cellular,7,aug,163,4,-1,0,unknown
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown
46,housemaid,married,primary,no,1188,no,no,unknown,19,jun,675,5,-1,0,unknown
42,services,married,tertiary,no,4216,no,no,cellular,12,jun,186,2,-1,0,unknown
33,admin.,married,tertiary,no,882,no,no,telephone,21,oct,39,1,151,3,failure
52,management,married,tertiary,no,7192,no,no,cellular,4,aug,1486,1,-1,0,unknown
32,management,single,tertiary,no,769,no,no,cellular,29,aug,695,2,-1,0,unknown
33,management,married,tertiary,no,3713,yes,no,cellular,20,nov,175,1,-1,0,unknown
37,technician,married,secondary,no,1458,no,no,cellular,22,mar,344,1,326,1,success
55,blue-collar,married,primary,no,9997,no,no,cellular,8,aug,118,2,-1,0,unknown
46,admin.,married,unknown,no,76,no,no,cellular,11,jul,181,2,-1,0,unknown
31,blue-collar,single,secondary,yes,-9,yes,yes,unknown,11,jun,115,16,-1,0,unknown
31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,26,aug,221,2,-1,0,unknown
37,blue-collar,single,primary,no,0,yes,yes,cellular,22,jul,118,1,-1,0,unknown
30,admin.,single,secondary,no,1018,yes,no,cellular,29,jan,58,1,-1,0,unknown
47,technician,married,tertiary,no,-744,yes,yes,cellular,20,nov,1256,1,-1,0,unknown
47,management,married,tertiary,no,24312,yes,no,cellular,29,jul,187,3,-1,0,unknown
36,services,married,secondary,no,812,yes,yes,cellular,2,feb,138,2,-1,0,unknown
35,technician,married,tertiary,no,3160,yes,no,cellular,16,nov,445,2,95,1,failure
52,management,divorced,tertiary,no,1988,yes,no,cellular,6,may,88,1,299,1,failure
52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown
47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown
53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown
33,admin.,single,tertiary,no,7608,no,no,cellular,30,mar,238,4,-1,0,unknown
45,blue-collar,married,secondary,no,82,yes,no,unknown,6,may,250,1,-1,0,unknown
24,student,single,secondary,no,1684,no,no,cellular,6,apr,112,4,-1,0,unknown
48,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown
38,technician,married,secondary,no,32,yes,no,unknown,9,may,705,1,-1,0,unknown
31,management,single,tertiary,no,2480,no,no,cellular,4,may,107,4,-1,0,unknown
43,technician,married,secondary,no,473,yes,no,cellular,3,feb,148,3,211,5,failure
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown
33,technician,married,secondary,no,153,yes,no,unknown,16,may,148,2,-1,0,unknown
39,technician,single,secondary,no,556,yes,no,unknown,29,may,322,1,-1,0,unknown
57,unknown,married,primary,no,8,no,no,telephone,19,oct,270,2,-1,0,unknown
41,management,married,secondary,no,1273,no,no,unknown,20,jun,73,3,-1,0,unknown
39,management,married,tertiary,no,1363,no,no,cellular,21,aug,294,3,-1,0,unknown
32,services,married,secondary,no,21,no,no,unknown,6,jun,144,15,-1,0,unknown
36,blue-collar,married,secondary,no,330,yes,no,cellular,13,may,777,2,-1,0,unknown
59,retired,divorced,primary,no,7179,no,no,cellular,5,feb,150,1,-1,0,unknown
30,technician,single,secondary,no,4787,yes,no,unknown,4,jun,99,2,-1,0,unknown
75,retired,divorced,primary,no,18,no,no,cellular,24,apr,222,4,-1,0,unknown
58,retired,married,primary,no,1761,no,no,unknown,12,jun,773,4,-1,0,unknown
34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,-1,0,unknown
32,technician,married,secondary,no,522,yes,yes,cellular,12,may,272,5,258,4,failure
32,admin.,single,secondary,no,-267,no,yes,cellular,7,jul,98,1,-1,0,unknown
48,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262,1,-1,0,unknown
41,management,married,tertiary,no,226,no,no,cellular,28,jan,227,1,-1,0,unknown
38,blue-collar,married,primary,no,1602,no,no,unknown,16,jun,100,1,-1,0,unknown
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other
49,unemployed,married,secondary,no,4110,no,no,unknown,17,jun,50,2,-1,0,unknown
33,management,married,secondary,no,2858,yes,yes,cellular,12,may,175,1,298,5,failure
36,admin.,divorced,primary,no,1127,yes,no,cellular,17,apr,625,3,-1,0,unknown
44,technician,married,secondary,no,1901,no,no,cellular,18,nov,143,3,104,2,failure
46,services,married,secondary,no,6913,no,no,unknown,12,jun,781,2,-1,0,unknown
53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown
30,management,single,tertiary,no,440,yes,no,cellular,11,sep,129,2,-1,0,unknown
41,management,married,tertiary,no,2226,no,no,cellular,30,apr,179,1,-1,0,unknown
37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,157,1,-1,0,unknown
36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure
53,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown
31,management,married,tertiary,no,512,yes,no,cellular,14,aug,96,3,-1,0,unknown
52,admin.,divorced,secondary,no,944,yes,no,unknown,12,may,198,3,-1,0,unknown
26,technician,single,tertiary,no,822,no,no,telephone,3,feb,371,3,-1,0,unknown
34,entrepreneur,married,tertiary,no,4343,no,no,unknown,9,jun,85,4,-1,0,unknown
31,services,divorced,secondary,no,39,yes,no,cellular,18,may,13,8,-1,0,unknown
39,services,divorced,secondary,no,892,yes,no,cellular,20,nov,34,1,171,1,failure
34,management,married,tertiary,no,123,no,no,cellular,3,feb,301,3,-1,0,unknown
36,blue-collar,married,primary,no,287,yes,no,unknown,30,may,157,3,-1,0,unknown
48,unemployed,married,secondary,no,41,yes,no,unknown,5,may,179,2,-1,0,unknown
33,services,single,tertiary,no,-104,no,yes,cellular,14,jul,231,2,-1,0,unknown
39,admin.,married,secondary,no,0,yes,no,cellular,17,jul,69,1,-1,0,unknown
42,blue-collar,married,primary,no,1288,yes,no,unknown,14,may,295,1,-1,0,unknown
30,management,married,tertiary,no,1418,yes,yes,cellular,13,apr,185,2,-1,0,unknown
35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success
35,technician,single,secondary,no,1183,yes,no,cellular,21,nov,21,3,185,2,failure
33,technician,divorced,tertiary,no,39,no,no,cellular,19,aug,123,5,-1,0,unknown
31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,-1,0,unknown
30,blue-collar,single,secondary,no,363,no,no,cellular,28,jul,171,3,-1,0,unknown
47,entrepreneur,divorced,secondary,no,392,yes,yes,cellular,16,apr,279,3,148,1,failure
50,technician,married,secondary,no,1412,no,no,cellular,6,aug,131,3,-1,0,unknown
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other
48,admin.,married,unknown,no,3756,no,no,cellular,14,aug,65,10,-1,0,unknown
49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown
41,services,married,primary,no,4903,yes,no,cellular,18,may,155,1,180,2,failure
36,admin.,married,tertiary,no,0,no,no,cellular,25,nov,106,1,205,2,other
44,management,married,tertiary,no,736,no,no,cellular,21,nov,71,9,-1,0,unknown
32,management,married,tertiary,no,1852,no,no,cellular,2,feb,175,2,-1,0,unknown
59,retired,married,secondary,no,25947,no,no,cellular,13,aug,292,2,-1,0,unknown
30,management,single,tertiary,no,199,no,yes,cellular,28,jul,131,7,-1,0,unknown
36,technician,married,secondary,no,1038,yes,no,telephone,14,may,42,3,-1,0,unknown
26,admin.,married,secondary,no,-401,yes,yes,unknown,4,jul,246,1,-1,0,unknown
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure
39,blue-collar,single,secondary,no,1170,no,no,unknown,6,jun,383,1,-1,0,unknown
47,management,divorced,tertiary,no,310,no,no,cellular,29,aug,136,2,-1,0,unknown
39,management,married,tertiary,no,0,yes,yes,unknown,16,may,107,2,-1,0,unknown
32,blue-collar,single,secondary,no,1721,yes,no,cellular,19,nov,184,2,182,2,failure
36,management,married,tertiary,no,659,no,no,cellular,28,aug,90,13,-1,0,unknown
37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown
39,blue-collar,married,primary,no,105,yes,no,unknown,9,may,294,2,-1,0,unknown
52,admin.,married,primary,no,576,yes,no,cellular,5,may,139,1,286,1,failure
55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,-1,0,unknown
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,281,4,188,1,failure
47,blue-collar,single,primary,no,159,yes,no,cellular,18,may,7,6,357,13,other
34,blue-collar,married,primary,no,218,yes,yes,unknown,21,may,260,1,-1,0,unknown
32,technician,single,secondary,no,-234,yes,no,cellular,15,may,24,7,-1,0,unknown
49,blue-collar,married,primary,no,953,yes,no,unknown,14,may,278,2,-1,0,unknown
34,admin.,single,secondary,no,673,yes,no,cellular,29,jan,89,1,260,2,failure
44,blue-collar,married,primary,no,112,yes,no,unknown,14,may,225,2,-1,0,unknown
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown
35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown
29,admin.,married,secondary,no,22171,yes,no,cellular,18,may,44,1,355,3,failure
39,blue-collar,married,secondary,no,366,yes,no,cellular,28,jul,551,5,-1,0,unknown
41,technician,married,secondary,no,-215,no,yes,cellular,10,jul,277,1,-1,0,unknown
42,admin.,married,secondary,yes,-1300,no,no,unknown,14,may,89,1,-1,0,unknown
40,admin.,divorced,secondary,no,399,yes,yes,cellular,18,nov,166,3,96,2,failure
34,management,divorced,tertiary,no,221,no,no,cellular,8,aug,150,2,-1,0,unknown
34,management,married,tertiary,no,3486,no,no,cellular,28,aug,23,10,-1,0,unknown
30,self-employed,married,secondary,no,581,yes,no,cellular,21,nov,197,3,-1,0,unknown
52,blue-collar,married,tertiary,no,297,yes,no,cellular,18,nov,62,2,195,1,failure
51,admin.,married,primary,no,2,yes,no,cellular,5,may,295,1,-1,0,unknown
28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,82,4,-1,0,unknown
39,blue-collar,married,primary,no,-186,no,yes,unknown,18,jun,320,3,-1,0,unknown
37,management,married,tertiary,no,1265,no,yes,unknown,4,jul,101,1,-1,0,unknown
35,blue-collar,married,unknown,no,568,yes,no,cellular,14,may,119,2,293,1,failure
35,management,single,tertiary,no,18111,no,no,cellular,14,aug,172,4,-1,0,unknown
57,management,divorced,tertiary,no,429,yes,no,cellular,17,jul,245,1,-1,0,unknown
57,management,married,tertiary,no,105,no,no,cellular,9,feb,415,4,-1,0,unknown
58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,unknown
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,1,94,2,failure
32,technician,single,secondary,no,6710,no,no,cellular,21,nov,48,1,-1,0,unknown
45,management,divorced,tertiary,no,335,no,no,cellular,5,aug,297,1,-1,0,unknown
30,technician,single,secondary,yes,-305,no,yes,cellular,14,aug,108,6,-1,0,unknown
59,services,married,secondary,no,307,yes,yes,unknown,6,may,250,7,-1,0,unknown
37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown
42,blue-collar,divorced,primary,no,1278,no,no,cellular,29,jul,422,4,-1,0,unknown
55,management,divorced,secondary,no,394,no,no,unknown,5,jun,119,3,-1,0,unknown
57,management,married,secondary,no,287,no,yes,cellular,5,feb,75,1,8,2,other
25,services,single,secondary,no,-107,yes,no,cellular,14,may,156,1,-1,0,unknown
27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,failure
51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655,4,-1,0,unknown
36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown
45,technician,divorced,secondary,no,3271,no,no,cellular,7,may,388,2,-1,0,unknown
36,services,married,secondary,no,-182,yes,yes,cellular,8,may,19,6,304,11,other
39,management,married,tertiary,no,0,yes,no,cellular,5,may,811,2,-1,0,unknown
36,student,single,unknown,no,417,no,no,cellular,10,aug,304,1,181,1,success
34,services,married,secondary,no,279,yes,no,unknown,27,may,498,1,-1,0,unknown
36,management,married,tertiary,no,699,no,no,cellular,23,jul,125,1,-1,0,unknown
33,technician,married,tertiary,no,300,no,no,cellular,14,aug,70,3,-1,0,unknown
38,management,married,tertiary,no,272,yes,no,cellular,24,jul,62,1,-1,0,unknown
34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,unknown
60,housemaid,married,unknown,no,15681,no,no,cellular,30,jul,140,3,-1,0,unknown
38,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,-1,0,unknown
63,management,married,tertiary,no,3115,no,no,cellular,16,nov,432,5,-1,0,unknown
30,management,single,tertiary,no,685,no,no,cellular,5,aug,299,2,-1,0,unknown
39,blue-collar,married,secondary,no,7653,no,no,unknown,11,jun,165,2,-1,0,unknown
56,management,married,tertiary,no,15520,no,no,cellular,18,nov,420,1,-1,0,unknown
43,management,single,tertiary,no,8224,yes,no,cellular,15,jul,70,1,-1,0,unknown
33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown
34,technician,divorced,secondary,no,175,yes,no,cellular,14,may,21,8,-1,0,unknown
58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,1,-1,0,unknown
38,blue-collar,married,primary,no,54,yes,no,unknown,8,may,180,1,-1,0,unknown
39,management,married,tertiary,no,51,no,no,cellular,20,aug,140,2,-1,0,unknown
39,blue-collar,married,secondary,no,679,yes,no,unknown,17,jun,341,1,-1,0,unknown
41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure
32,technician,single,tertiary,no,696,no,yes,cellular,13,aug,101,4,105,4,failure
57,admin.,single,secondary,no,5768,yes,no,unknown,19,jun,512,1,-1,0,unknown
31,management,single,tertiary,no,1619,no,no,cellular,30,apr,327,2,-1,0,unknown
49,management,married,tertiary,no,1216,yes,yes,unknown,30,may,244,2,-1,0,unknown
37,management,married,tertiary,no,216,yes,no,cellular,23,jul,408,3,-1,0,unknown
41,services,married,secondary,no,1483,yes,no,unknown,17,jun,66,4,-1,0,unknown
27,student,single,unknown,no,132,no,no,cellular,14,jul,276,1,-1,0,unknown
49,management,married,tertiary,no,1912,yes,no,cellular,20,aug,380,4,-1,0,unknown
26,student,single,tertiary,no,2182,yes,no,cellular,12,may,42,1,292,1,other
43,management,married,unknown,no,595,no,no,telephone,28,jan,518,1,-1,0,unknown
30,services,married,secondary,no,-134,yes,yes,cellular,7,jul,61,1,-1,0,unknown
49,services,divorced,secondary,no,3649,yes,yes,unknown,15,may,150,1,-1,0,unknown
47,management,married,tertiary,no,260,no,yes,cellular,8,aug,138,2,-1,0,unknown
52,unknown,married,primary,no,8251,no,no,unknown,5,jun,397,1,-1,0,unknown
46,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown
32,management,single,secondary,no,1088,yes,no,cellular,6,apr,317,1,363,2,success
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,27,10,-1,0,unknown
49,management,divorced,tertiary,no,5223,no,no,cellular,4,aug,86,1,-1,0,unknown
28,blue-collar,single,primary,no,-30,yes,no,cellular,31,jul,108,5,-1,0,unknown
33,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown
40,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,-1,0,unknown
54,admin.,married,unknown,no,217,no,no,telephone,17,nov,110,2,-1,0,unknown
76,retired,married,secondary,no,852,no,no,telephone,3,feb,283,2,-1,0,unknown
