age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
63,management,married,tertiary,no,0,no,no,cellular,12,oct,130,2,182,6,failure
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown
39,housemaid,married,secondary,no,4136,yes,no,cellular,19,nov,194,2,170,3,failure
39,self-employed,single,secondary,no,759,yes,no,unknown,20,jun,100,1,-1,0,unknown
33,management,married,secondary,yes,7,no,yes,cellular,20,aug,239,2,-1,0,unknown
44,management,divorced,tertiary,no,2422,yes,no,cellular,16,apr,399,2,269,2,failure
45,technician,divorced,secondary,no,-357,yes,yes,cellular,18,may,618,1,355,2,failure
35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown
36,services,single,secondary,no,5315,yes,no,cellular,3,feb,43,4,-1,0,unknown
62,technician,married,secondary,no,135,yes,no,telephone,16,nov,446,13,96,1,other
42,technician,single,secondary,no,0,yes,no,unknown,7,may,275,4,-1,0,unknown
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,0,unknown
40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure
29,management,married,tertiary,no,805,no,no,cellular,28,jan,70,1,-1,0,unknown
38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success
43,management,married,tertiary,no,0,no,no,cellular,18,jul,110,1,-1,0,unknown
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown
29,admin.,single,secondary,no,1751,no,no,cellular,30,jan,150,1,-1,0,unknown
49,admin.,married,secondary,no,82,yes,no,unknown,6,may,310,1,-1,0,unknown
31,self-employed,married,secondary,no,131,yes,no,cellular,13,may,294,1,370,1,failure
28,services,single,tertiary,no,128,no,no,cellular,27,may,460,1,414,1,failure
50,management,single,tertiary,no,1300,yes,no,unknown,13,may,379,2,-1,0,unknown
35,entrepreneur,married,tertiary,no,7962,yes,no,cellular,9,apr,275,2,140,2,failure
30,admin.,married,secondary,no,4,no,no,unknown,7,may,172,8,-1,0,unknown
37,technician,divorced,secondary,no,141,yes,no,cellular,6,may,848,1,364,3,failure
32,blue-collar,single,secondary,no,82,yes,no,cellular,28,jul,86,4,-1,0,unknown
47,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,236,2,-1,0,unknown
40,technician,divorced,tertiary,no,1082,no,no,cellular,4,feb,264,1,-1,0,unknown
30,student,single,tertiary,no,2539,no,no,telephone,5,mar,199,5,-1,0,unknown
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success
45,technician,married,secondary,no,4639,no,no,unknown,6,jun,82,2,-1,0,unknown
35,management,single,tertiary,no,-202,yes,no,unknown,9,may,1461,2,-1,0,unknown
48,management,married,secondary,no,-1157,no,yes,cellular,17,nov,125,2,-1,0,unknown
43,technician,married,secondary,no,481,no,no,cellular,20,aug,196,2,-1,0,unknown
46,services,married,secondary,no,111,no,no,cellular,13,aug,78,2,-1,0,unknown
36,entrepreneur,married,secondary,no,302,yes,no,cellular,17,apr,112,1,-1,0,unknown
27,admin.,single,secondary,no,914,no,no,cellular,8,jul,131,2,-1,0,unknown
33,blue-collar,married,secondary,no,889,yes,no,unknown,18,sep,13,1,373,6,success
49,technician,married,secondary,no,175,yes,yes,cellular,21,nov,70,1,-1,0,unknown
44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,-1,0,unknown
33,technician,single,secondary,no,247,yes,no,cellular,20,nov,428,1,-1,0,unknown
34,services,single,secondary,no,8132,yes,no,unknown,20,may,137,1,-1,0,unknown
53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success
38,blue-collar,single,secondary,no,1012,yes,yes,telephone,17,nov,69,1,-1,0,unknown
27,student,single,unknown,no,2183,no,no,cellular,5,feb,219,3,-1,0,unknown
59,retired,married,secondary,no,599,yes,no,cellular,7,may,31,1,-1,0,unknown
31,management,married,tertiary,no,0,no,no,cellular,11,aug,84,2,-1,0,unknown
39,technician,married,tertiary,no,-276,no,yes,cellular,11,aug,121,4,-1,0,unknown
37,management,married,tertiary,no,860,yes,no,cellular,17,apr,818,2,332,15,failure
59,housemaid,divorced,primary,no,3180,no,no,unknown,6,jun,28,1,-1,0,unknown
32,management,single,tertiary,no,312,no,no,cellular,7,aug,37,3,-1,0,unknown
47,blue-collar,married,secondary,no,39,yes,no,unknown,15,may,160,1,-1,0,unknown
57,blue-collar,married,primary,no,630,yes,no,unknown,29,may,52,1,-1,0,unknown
49,blue-collar,divorced,primary,no,912,no,no,unknown,20,jun,170,2,-1,0,unknown
45,technician,married,secondary,no,639,yes,no,unknown,13,may,192,1,-1,0,unknown
60,technician,divorced,primary,no,-85,no,yes,telephone,8,jul,58,2,-1,0,unknown
32,blue-collar,single,secondary,no,551,yes,no,cellular,14,aug,99,3,-1,0,unknown
30,services,single,secondary,no,572,yes,no,cellular,5,may,237,1,319,4,other
54,blue-collar,married,primary,no,1033,no,no,unknown,20,jun,152,3,-1,0,unknown
31,services,single,secondary,no,1629,yes,no,unknown,19,may,344,2,-1,0,unknown
58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success
33,self-employed,married,tertiary,no,980,no,no,cellular,25,jul,170,3,-1,0,unknown
34,services,single,secondary,no,183,yes,no,cellular,14,may,259,4,-1,0,unknown
51,management,divorced,tertiary,no,71,yes,no,cellular,14,aug,178,2,-1,0,unknown
48,admin.,single,secondary,no,1150,yes,no,unknown,28,may,357,1,-1,0,unknown
44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,may,111,2,-1,0,unknown
44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423,3,-1,0,unknown
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,163,2,-1,0,unknown
34,unemployed,single,secondary,no,233,yes,no,cellular,8,may,11,8,365,4,failure
45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,unknown
35,technician,single,tertiary,no,470,yes,no,cellular,25,jul,743,13,-1,0,unknown
32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,95,3,341,2,failure
35,blue-collar,married,primary,no,424,yes,no,unknown,27,may,177,2,-1,0,unknown
26,self-employed,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown
44,entrepreneur,married,tertiary,no,1080,no,yes,unknown,4,jul,566,3,-1,0,unknown
56,management,married,secondary,no,2811,no,no,cellular,21,nov,150,2,-1,0,unknown
40,management,married,tertiary,no,60,no,no,unknown,16,jun,172,6,-1,0,unknown
48,blue-collar,divorced,secondary,yes,296,no,yes,unknown,16,jun,144,4,-1,0,unknown
64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success
68,retired,divorced,primary,no,695,no,no,cellular,9,apr,233,1,-1,0,unknown
47,management,divorced,tertiary,no,1149,no,yes,cellular,15,jul,82,2,-1,0,unknown
35,management,single,tertiary,no,397,yes,no,cellular,17,apr,594,1,-1,0,unknown
41,management,single,tertiary,no,16,no,no,unknown,23,may,95,1,-1,0,unknown
51,management,married,unknown,no,914,yes,no,cellular,5,may,176,2,341,3,failure
32,management,married,tertiary,no,514,yes,no,unknown,28,may,497,2,-1,0,unknown
57,admin.,divorced,secondary,no,18268,yes,no,cellular,19,nov,68,1,-1,0,unknown
35,management,married,tertiary,no,24,yes,no,unknown,26,jun,243,2,-1,0,unknown
44,technician,married,secondary,no,370,no,yes,cellular,29,aug,64,4,-1,0,unknown
30,technician,single,secondary,no,1626,no,no,cellular,25,jul,566,3,-1,0,unknown
32,self-employed,married,secondary,no,-33,yes,no,cellular,18,may,158,1,355,3,failure
27,blue-collar,single,secondary,no,185,yes,no,cellular,7,may,212,1,-1,0,unknown
51,housemaid,divorced,tertiary,no,1613,no,no,cellular,4,aug,870,1,-1,0,unknown
40,management,married,tertiary,no,0,yes,no,unknown,30,may,138,1,-1,0,unknown
39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,136,1,-1,0,unknown
27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,163,3,271,2,failure
29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,unknown
52,technician,married,tertiary,no,214,no,no,cellular,29,aug,161,3,-1,0,unknown
50,management,married,tertiary,no,6739,yes,no,cellular,14,jul,68,3,-1,0,unknown
32,blue-collar,married,secondary,no,14,yes,no,unknown,2,jun,171,1,-1,0,unknown
76,retired,married,tertiary,no,2991,no,no,cellular,25,jan,195,1,95,2,success
40,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,170,1,-1,0,unknown
33,management,single,tertiary,no,224,no,no,cellular,8,mar,241,2,-1,0,unknown
33,admin.,married,secondary,no,95,yes,no,cellular,10,aug,155,1,102,1,success
51,entrepreneur,married,tertiary,no,3188,yes,yes,cellular,19,nov,339,3,-1,0,unknown
31,blue-collar,single,secondary,no,216,yes,no,unknown,9,may,128,1,-1,0,unknown
72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure
43,management,single,primary,yes,-39,yes,no,cellular,31,jul,9,23,-1,0,unknown
42,services,married,secondary,no,-43,yes,yes,unknown,27,may,363,3,-1,0,unknown
33,self-employed,divorced,tertiary,no,454,no,yes,cellular,18,nov,134,1,-1,0,unknown
55,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown
51,blue-collar,married,primary,no,0,no,no,cellular,21,aug,234,4,-1,0,unknown
39,services,married,secondary,no,104,yes,no,unknown,23,may,138,6,-1,0,unknown
43,blue-collar,married,secondary,no,4309,yes,no,unknown,2,jun,43,15,-1,0,unknown
55,services,single,secondary,no,1126,yes,no,telephone,14,may,166,1,-1,0,unknown
64,housemaid,married,primary,no,67,no,no,telephone,25,aug,153,1,-1,0,unknown
25,services,single,secondary,no,-61,yes,no,unknown,21,may,203,2,-1,0,unknown
33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown
50,blue-collar,divorced,primary,no,4882,yes,no,unknown,16,jun,320,2,-1,0,unknown
41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown
25,admin.,single,secondary,no,787,yes,no,unknown,9,may,164,1,-1,0,unknown
40,technician,single,secondary,no,1411,yes,yes,cellular,18,nov,93,3,-1,0,unknown
38,blue-collar,married,secondary,no,748,yes,no,cellular,31,aug,98,3,-1,0,unknown
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown
34,technician,single,secondary,no,229,no,no,cellular,22,aug,154,2,-1,0,unknown
44,blue-collar,married,primary,no,-82,no,yes,unknown,17,jun,181,1,-1,0,unknown
35,unemployed,single,secondary,no,947,yes,no,unknown,26,may,140,2,-1,0,unknown
40,management,married,tertiary,no,198,yes,no,cellular,18,may,214,5,364,8,failure
30,blue-collar,married,secondary,no,2080,yes,no,unknown,23,may,466,2,-1,0,unknown
43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown
49,technician,married,secondary,yes,410,no,no,cellular,27,aug,117,7,-1,0,unknown
35,technician,married,secondary,no,-288,yes,yes,cellular,30,apr,126,3,-1,0,unknown
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,419,2,183,1,success
39,technician,single,secondary,no,1963,yes,no,unknown,6,jun,100,4,-1,0,unknown
49,admin.,divorced,secondary,no,769,no,no,cellular,30,jul,157,4,-1,0,unknown
53,admin.,married,secondary,no,673,no,yes,telephone,28,jul,137,2,-1,0,unknown
60,technician,married,tertiary,no,6573,yes,no,cellular,6,nov,126,2,87,2,failure
28,technician,single,secondary,no,2000,no,no,telephone,3,feb,226,2,-1,0,unknown
30,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,unknown
33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown
45,technician,married,tertiary,no,2359,no,no,cellular,18,aug,199,7,-1,0,unknown
50,technician,single,secondary,no,1022,no,no,telephone,5,feb,155,2,-1,0,unknown
27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,-1,0,unknown
53,blue-collar,married,primary,no,6386,yes,no,unknown,12,may,170,8,-1,0,unknown
68,retired,married,tertiary,no,2812,no,no,cellular,3,feb,279,2,181,1,failure
58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,156,2,-1,0,unknown
32,management,single,tertiary,no,29,yes,no,cellular,31,jul,49,24,-1,0,unknown
27,management,married,secondary,no,-41,yes,no,unknown,16,may,24,1,-1,0,unknown
43,admin.,married,secondary,no,-465,yes,yes,cellular,23,jul,166,1,-1,0,unknown
60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown
46,management,married,tertiary,no,4301,yes,yes,cellular,18,nov,50,1,183,2,failure
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown
25,technician,married,secondary,no,691,yes,no,cellular,15,may,333,1,330,2,failure
33,management,married,tertiary,no,4,yes,yes,cellular,24,jul,604,1,-1,0,unknown
25,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134,1,-1,0,unknown
37,admin.,single,secondary,no,-17,yes,no,cellular,11,may,400,2,340,2,failure
37,blue-collar,single,secondary,no,238,yes,no,unknown,7,may,200,2,-1,0,unknown
35,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,-1,0,unknown
61,admin.,married,unknown,no,1088,yes,no,cellular,20,may,254,1,359,1,failure
35,blue-collar,married,secondary,no,53,yes,no,unknown,16,may,258,2,-1,0,unknown
36,services,single,secondary,no,174,yes,no,unknown,7,may,223,2,-1,0,unknown
39,technician,married,secondary,no,0,yes,no,cellular,16,apr,137,1,300,1,failure
60,retired,married,primary,no,71188,no,no,cellular,6,oct,205,1,-1,0,unknown
37,admin.,married,unknown,no,892,yes,no,cellular,30,jul,269,17,-1,0,unknown
36,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown
44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown
46,unemployed,married,primary,no,1251,yes,no,cellular,6,feb,665,2,-1,0,unknown
57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown
30,blue-collar,divorced,primary,no,53,yes,no,cellular,18,may,116,1,-1,0,unknown
52,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success
51,services,divorced,secondary,no,135,yes,yes,cellular,17,nov,862,1,-1,0,unknown
46,services,married,tertiary,no,523,yes,no,cellular,17,apr,172,1,-1,0,unknown
31,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure
55,blue-collar,married,primary,no,728,yes,no,cellular,7,may,247,1,-1,0,unknown
34,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,342,1,-1,0,unknown
29,technician,single,tertiary,no,452,yes,no,cellular,11,may,59,1,-1,0,unknown
43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,188,3,100,5,success
50,management,divorced,tertiary,no,0,no,no,cellular,25,aug,57,3,-1,0,unknown
44,technician,single,secondary,no,29,yes,no,unknown,5,may,151,1,-1,0,unknown
29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,468,1,-1,0,unknown
45,technician,single,secondary,no,113,yes,yes,cellular,13,aug,165,2,-1,0,unknown
33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,168,2,-1,0,unknown
28,admin.,married,secondary,yes,105,no,no,cellular,16,jul,130,1,-1,0,unknown
53,blue-collar,married,secondary,no,143,yes,no,cellular,7,jul,122,5,-1,0,unknown
47,blue-collar,married,primary,no,2269,yes,no,cellular,18,may,132,1,279,2,failure
31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,unknown
32,admin.,married,secondary,no,0,yes,yes,unknown,1,jul,122,1,-1,0,unknown
33,technician,single,secondary,no,239,yes,no,unknown,21,may,127,1,-1,0,unknown
33,technician,married,secondary,no,0,no,no,unknown,9,may,120,1,-1,0,unknown
56,unemployed,married,secondary,no,972,no,no,cellular,30,jan,52,2,-1,0,unknown
34,services,divorced,secondary,no,44,no,no,unknown,9,jun,118,1,-1,0,unknown
34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,failure
33,admin.,divorced,secondary,no,-403,yes,no,unknown,28,may,217,1,-1,0,unknown
38,blue-collar,single,secondary,no,745,yes,no,unknown,21,may,281,15,-1,0,unknown
28,blue-collar,single,secondary,no,9,yes,no,unknown,17,oct,115,1,-1,0,unknown
44,unemployed,married,primary,no,51,no,no,cellular,30,jul,289,4,-1,0,unknown
24,services,single,secondary,no,53,yes,yes,unknown,28,may,226,1,-1,0,unknown
30,blue-collar,married,secondary,no,119,yes,no,unknown,30,may,281,2,-1,0,unknown
48,unemployed,divorced,primary,no,840,no,no,cellular,28,jan,196,1,-1,0,unknown
37,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure
35,admin.,single,secondary,no,-101,yes,no,cellular,16,apr,275,1,318,1,other
36,unemployed,single,primary,no,0,no,no,telephone,20,nov,47,3,-1,0,unknown
32,management,single,tertiary,no,2059,no,no,cellular,4,feb,886,2,-1,0,unknown
57,blue-collar,married,unknown,no,3196,no,no,cellular,28,aug,161,4,-1,0,unknown
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,unknown
46,services,divorced,secondary,no,348,yes,no,cellular,20,apr,323,1,-1,0,unknown
30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure
31,management,single,tertiary,no,684,yes,yes,unknown,2,jun,148,2,-1,0,unknown
36,services,married,secondary,no,11650,yes,no,telephone,29,jul,268,1,-1,0,unknown
40,technician,single,secondary,no,57,no,yes,cellular,6,aug,102,4,-1,0,unknown
31,blue-collar,married,secondary,no,8,yes,no,cellular,8,may,98,2,170,1,failure
48,technician,married,tertiary,no,2392,yes,no,cellular,18,jul,133,5,-1,0,unknown
41,management,married,tertiary,no,65,yes,no,unknown,6,may,524,2,-1,0,unknown
33,blue-collar,married,secondary,no,-208,yes,yes,cellular,4,may,306,3,360,1,failure
27,services,single,secondary,no,194,yes,no,unknown,16,may,326,1,-1,0,unknown
31,technician,single,tertiary,no,-749,yes,yes,cellular,29,jul,82,4,-1,0,unknown
46,technician,married,tertiary,no,529,yes,yes,cellular,29,jul,208,2,-1,0,unknown
29,blue-collar,married,primary,no,459,yes,yes,cellular,17,apr,202,3,318,1,failure
57,retired,divorced,primary,no,2439,yes,no,unknown,14,may,32,1,-1,0,unknown
27,admin.,single,primary,no,528,yes,yes,cellular,18,may,267,2,311,2,failure
33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown
42,blue-collar,divorced,secondary,no,3407,no,no,cellular,7,jul,277,2,-1,0,unknown
36,technician,single,secondary,no,2603,yes,no,cellular,18,aug,174,5,-1,0,unknown
39,technician,single,secondary,no,300,no,no,cellular,10,sep,315,6,394,1,failure
35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown
38,management,single,tertiary,no,1819,no,no,cellular,5,feb,101,3,-1,0,unknown
50,blue-collar,divorced,primary,no,2554,no,no,cellular,31,jul,51,2,-1,0,unknown
59,management,divorced,secondary,no,0,yes,no,unknown,28,may,248,6,-1,0,unknown
30,blue-collar,single,secondary,no,214,yes,no,cellular,9,jul,364,1,-1,0,unknown
33,unknown,married,tertiary,no,0,yes,no,unknown,20,jun,27,16,-1,0,unknown
44,technician,married,secondary,no,2316,yes,no,cellular,10,jul,81,3,-1,0,unknown
35,management,married,tertiary,no,0,yes,yes,cellular,6,may,113,1,351,1,other
41,technician,single,secondary,no,3023,no,no,cellular,31,jul,616,3,-1,0,unknown
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,396,2,-1,0,unknown
25,management,single,tertiary,no,1650,yes,no,unknown,12,oct,5,1,-1,0,unknown
39,blue-collar,married,secondary,no,1508,no,no,cellular,23,jul,281,1,-1,0,unknown
46,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,716,3,-1,0,unknown
